602.82,494.17
700.58,341.28
598.11,915.08
430.77,71.39
892.1,760.58
308.33,982.15
895.6,16.25
126.06,12.86
386.99,20.23
626.51,804.83
910.16,300.31
5.89,126.12
846.55,6.95
120.62,382.76
13.14,991.42
28.05,829.64
234.29,452.24
263.56,562.55
112.49,205.39
12.05,500.14
349.8,424.97
808.97,112.55
254.72,315.77
814.13,507.07
266.72,158.41
753.79,421.22
277.7,212.45
348.26,282.21
282.93,622.24
690.33,850.31
66.72,659.54
844.36,267.24
40.8,451.88
282.39,498.39
258.34,661.59
159.35,292.82
436.67,46.95
47.39,78.58
569.78,335.91
829.84,382.74
50.28,39.41
942.82,368.15
718.65,870.04
380.26,918.01
912.17,751.78
34.1,468.39
879.42,113.24
230.68,799.02
348.01,337.67
653.7,964.74
934.61,919.99
593.83,213.81
339.1,293.53
866.81,606.48
672.88,861.62
315.19,149.55
340.6,962.25
721.1,932.46
619.41,503.07
874.11,473.47
653.16,72.12
664,851.73
571.62,348.92
815.47,852.6
968.79,731.63
345.65,944.52
811.46,46.84
221.48,643.85
417.29,585.42
310.04,318.86
708.04,735.01
849.3,141.72
837.93,987.48
402.09,567.2
212.58,343.7
620.74,804.08
413.75,467.62
525.8,32.46
440.99,670.2
913.77,131.84
522.4,457.38
630.87,640.79
23.93,352.69
580.08,955.65
623.63,790.27
76.43,126.07
488.36,925.4
806.39,799.06
745.69,108.79
959.87,968.87
859.24,280.85
2.25,955.57
591.97,449.31
675.17,562.83
920.09,399.69
359.1,492.76
751.58,285.41
876.82,946.16
847.25,891.16
497.62,356.01
953.31,264.89
724.31,756.39
239.65,330.86
804.31,953.07
163.66,745.5
357.02,310.25
55.77,760.98
399.95,347.21
471.45,516.82
269.13,555.67
794.92,97.47
548.72,390.19
897.77,115.35
324.75,166.58
178.17,640.39
765.4,846.99
680.33,527.41
852.92,253.43
495.34,407.87
898.78,653.21
754.48,749.57
73.29,303.79
486.13,57.69
183.67,579.91
880.16,892.84
485.22,460.93
725.04,227.32
540.14,102.15
218.53,672.91
869.08,59.53
569.01,542.69
448.78,525.84
250.25,106.04
166.21,875.49
498.71,496.91
752.49,477.56
347.76,723.38
617.24,234.94
199.83,335.75
100.19,486.33
213.15,839.21
462.95,757.54
578.71,994.33
940.81,110.42
108.54,540.36
647.32,360.22
332.38,181.84
570.28,668.21
745.98,27.27
715.33,923.55
14.25,867.49
361.65,24.17
288.19,446.8
122.63,927.1
707.35,193.83
809.65,501.09
432.64,525.15
733.63,259.69
179.74,219.2
735.51,988.86
974.38,829.82
48.45,391.71
729.56,714.65
553.02,697.77
752.64,692.41
184.46,525.65
458.38,528.01
51.7,332.01
889.74,264.52
409.62,6.6
449.04,887.46
308.26,224.82
469.61,121.06
983.67,997.14
36.7,808.89
994.02,190.32
973.18,960.15
54.12,948.84
908.56,752.45
796.77,94.32
356.93,907.88
588.21,352.63
653.37,10.39
798.34,356.23
31.41,409.27
512.29,257.89
234.3,217.28
844.24,8.82
139.29,787.97
263,344.6
519.35,72.95
496.12,433.51
87.7,183.61
625.41,154.06
588.77,377.45
360.59,523.22
39.26,74.93
602.17,887.56
835.78,312.73
30.94,611.7
354.35,320.87
804.86,236.95
610.62,938
224.28,216.48
244.31,432.64
309.51,886.34
46.09,778.72
422.23,303.8
75.36,631.63
976.06,92.29
643.6,992.47
319.86,40.35
449.29,652.12
521.83,900.33
156.7,323.06
638.09,493.43
508.67,953.09
432.3,401
443.31,809.27
67.82,501.43
708.31,117.45
152.26,162.63
828.51,187.15
614.59,383.84
121.52,930.26
172.47,182.87
775,848.89
451.25,582.68
928.18,55.65
67.93,861.38
308.41,726.24
485.55,245.28
339.17,333.01
345.36,425.72
358.95,852.79
692.39,504.67
151.1,555.59
400.98,860.24
74.38,398
373.62,795.27
679.53,246.88
855.82,863.03
167.89,550.07
152.76,50.14
272.27,790.07
546.46,72.88
74.7,425.59
960.67,890.32
349.45,373.64
985.12,196.64
295.64,837.68
265.27,814.7
863.45,895.19
275.05,527.5
382.64,452.29
328.9,310.77
696.5,194.69
649.38,560.13
886.8,957.97
689.46,566.02
954.31,294.26
119.52,925.47
532.58,575.35
868.27,793.59
697.48,65.58
629.91,400.04
932.96,267.22
536.74,707.61
951.52,560.95
253.81,436.63
13.74,283.45
105.52,876.32
120.11,315.64
551.21,741.64
142.93,680.11
520.71,873.51
949.79,430
744.67,938.36
76.9,739.29
271.54,613.25
548.52,368.55
511.96,298.46
590.46,646.96
81.59,96.81
966.9,391.14
163.54,271.36
978.32,677.58
450.45,729.35
599.95,99.44
317.98,919.65
7.19,418.86
945.01,964.03
352.72,769.28
889.62,362.25
146.74,199.06
338.13,761.59
197.92,433.24
937.06,685.64
750.03,95.89
408.55,420.41
33.92,331.09
558.62,149.27
999.34,771.94
873.42,637.48
278.65,41.82
666.99,970.84
674.07,795.29
613.41,551.85
52.52,441.31
80.58,705.51
866.34,239.27
578.42,910.28
643.83,250.8
631.38,533.07
599.29,76.52
86.11,862.13
376.73,489.7
831.88,507.57
272.69,174.07
462.98,453.07
617.02,138.83
87.81,760.7
258.78,578.67
298.42,952.86
703.43,377.78
335.14,738.04
813.65,22.51
72.67,122.03
933.27,795.79
688.89,580.53
513.33,263.05
602.15,538.68
344.98,273.1
457.85,357.78
644.55,3.96
923.96,513.48
971.8,697.33
45.32,813.01
778.75,528.03
7.86,309.15
569.92,527.78
255.4,562.33
302.8,866.75
240.33,777.05
989.11,439.84
542.86,495.21
53.31,238.41
956.87,780.64
733.35,540.8
995.83,984.12
82.17,393.5
990.78,305.21
295.19,909.64
430.55,391.94
517.89,997.07
60.07,436.88
72.13,630.21
892.32,297.98
127.42,622.83
290.29,400.39
190.35,510.68
179.57,548.36
643.83,300.29
603.13,497.9
166.54,105.78
562.85,849.58
522.7,860.91
80.64,838.24
399.97,894.56
826.81,159.41
42.22,410.07
760.07,738.49
935.63,529.9
242.32,204.66
42.33,981.47
427.31,253.89
723.58,858.02
53.53,859.9
94.33,911.02
289.07,553.01
924.42,256.67
597.83,262.27
703.79,67.95
986,43.91
875.02,159.9
478.32,182.58
201.4,644.15
521.7,238.18
524.23,321.3
25.44,688.19
611.61,505.46
905.75,805.7
504.35,194.02
406.09,90.7
209.08,886.63
980.28,383.03
426.18,498.63
9.18,70.92
375.02,119.51
346.09,727.62
257.47,130.41
648.27,483.16
360.97,307.91
835.58,484.83
226.76,970.93
919.99,349.75
238.55,539.69
683.17,191.75
36.17,173.09
391.15,285.54
261.13,225.37
681.82,372.52
357.6,943.5
861.14,733.11
309.41,772.4
841.37,722.93
159.58,598.68
881.94,681.52
930.85,907.33
40.82,733.75
27.33,238.9
852.65,470.84
473.38,87.07
983.07,532.65
894.97,892.49
681.09,118.38
955.65,245.04
219.67,899.2
999.26,38.55
637.86,541.42
583.24,437.09
157.23,361.4
488.97,855.96
628.24,533.56
107.86,198.2
461.99,87.32
78.06,968.89
253.34,948.96
637.1,381.35
915.82,80.28
94.42,64.42
58.82,878.39
70.59,989.74
186.24,98.38
826.85,241.54
897.15,832.56
833.61,241.65
902.29,556.68
514.4,271.98
491.07,580.56
330.67,799.45
617.74,479.87
704.7,960.21
867.95,607.51
713.14,589.84
789.45,309.89
151,412.4
281.54,91.36
140.33,951.78
598.71,537.67
330.88,401.51
868.17,342.5
523.31,289.14
267.58,567.98
987.63,277.6
160.01,870.64
203.44,706.86
851.75,991.54
105.93,950.89
817.48,730.08
546.23,425.14
213.52,643.53
77.46,46.18
237.89,294.97
984.68,981.83
643.86,501.96
108,469.47
664.32,389.96
962.31,770.24
688.31,537.2
590.08,597.83
808.13,3.02
976.97,477.95
169.82,508.5
645.3,192.4
688.81,59.28
286.13,914.28
660.88,624.49
481.83,939.5
396.18,381
233.77,593.41
366.82,524.6
198.13,877.69
442.82,404.46
767.84,188.06
352.83,753.98
408.34,76.6
770.2,837.34
904.16,524.59
361.85,718.9
186.06,311.32
179.08,942.65
208.95,675.32
358.02,47.7
349.25,796.33
419.67,364.13
436.08,256.98
280.96,518.92
810.07,971.8
632.98,989.95
803.77,980.9
309.74,381.71
167.12,587.71
378.14,731.73
988.63,690.38
908.88,737.05
402.1,751.36
983.28,339.96
541.11,27.96
615.86,737.77
449.99,569.08
415.33,726.18
111.7,56.25
884.53,447.27
639.21,790.43
754.12,981.73
957.31,424.07
209.4,994.5
217.58,309
844.39,325.93
758.95,540.6
605.41,55.36
175.31,99.68
405.08,644.63
570.74,394.81
813.21,835.07
53.89,941.25
658.6,96.28
314.16,168.36
85.43,939.24
950.81,121.88
703.64,431.75
107.04,717.31
51.35,238.19
461.23,499.27
243.09,936.49
524.35,829.19
402.5,514.07
207.45,426.41
19.36,419.85
342.59,404.68
116.61,131.25
200.16,889.33
368.49,528.79
155.19,753.6
888.82,750.74
416.31,18.77
269.22,327.01
516.83,155.52
761.56,747.59
313.19,584.66
376.92,622.45
417.58,755.76
980.15,756.64
61.81,892.01
892.45,170.8
254.73,635.94
129,993.04
375.43,465.02
420.72,843.1
608.49,202.59
745.12,910.24
748.48,278.12
493.5,303.45
217.5,884.58
84.91,177.97
515.11,329.8
763.86,262.52
536.53,301.49
247.57,453.23
590.63,565.65
91.61,712.13
547.11,479.17
65,159.57
519.32,229.75
965.96,366.57
73.11,315.59
592.9,37.79
977.23,602.84
811.72,993.81
212.1,643.35
772.86,708.68
656.25,161.58
488.74,241.59
596.06,661.98
934.73,619.51
654.54,710.68
841.51,642.24
740.58,678.74
107.52,394.26
521.21,20.69
445.75,248.86
631.12,946.57
399.86,518.68
721.74,402.14
455.04,293.83
765.74,353.47
359.79,396.52
989.81,709.3
503.14,356.03
873.87,397.26
683.2,220.61
505.58,204.89
858.21,754.35
493.8,481.49
977.38,67.12
145.49,753.41
955.47,244.91
348.23,275.87
465.3,12.6
486.59,659.98
305.83,881.25
220.32,912.08
223.91,755.27
980.3,252.02
230.33,710.17
582.72,428.27
105.5,516.28
459.37,922.28
438.44,516.12
978.54,974.47
146.32,127.19
382.21,390.66
984.3,55.16
231.91,896.22
840.97,639.93
718.82,719.42
435.72,986.74
353.43,380.65
407.78,563
947.2,484.94
190.64,935.07
202.3,729.27
241.61,780.6
218.79,29.95
287.17,596.89
671.83,619.92
61.67,957.26
730.28,702.5
777.52,550.64
286.42,850.62
487.53,847.62
580.71,779.79
583.76,459.22
527.62,125.57
658.85,443.43
204.51,373.87
436.19,681.55
114.2,451.84
196.38,798.7
413.87,987.79
925.89,531.56
107.88,634.67
36.47,265.57
992.08,733.03
632.6,269.61
899.29,743.77
483,516.63
709.06,692.72
316.27,953.38
183.48,229.67
289.99,758.78
961.32,942.3
184.18,787.63
306.5,42.18
756.65,303.16
854.04,945.34
692.42,383.05
615.34,673.84
726.93,613.38
944.38,603.85
647.89,270.27
651.07,613.54
961.25,443.6
587.2,216.99
772.23,681.64
850.94,500.07
729.56,581.29
8.93,179.18
607.92,6.62
594.32,427.15
215.23,446.23
849.07,30.99
915.24,490.21
908.55,272.64
959.74,41.63
238.97,324.64
325.12,170.68
131.82,901.54
529.66,325.87
365.24,390.28
691.43,87.23
253.53,598.7
866.58,454.34
420.82,447.25
938.33,936.97
104.66,379.2
543.92,544.36
535.21,807.62
780.06,134.12
1.47,550.88
16.9,520.92
491.92,615.88
947.56,468.38
322.67,967.94
649.2,742.85
294.05,491.26
564.02,867.31
380.57,90.12
670.12,66.19
61.49,545.75
793.26,335.29
591.23,992.96
646.31,713.13
877.14,418.88
351,942.64
367.02,291.73
579.3,567.16
911.12,344.59
958.87,799.52
664.88,452.96
574.89,375.55
887.82,981.26
819.33,674.51
677.96,700.29
737.08,99.21
679.17,975.49
114.19,355.86
697.32,440.12
156.3,450.63
390.99,976.44
400.55,613.72
835.95,590.5
547.85,524.63
115.61,862.1
748.67,12.8
880.2,197.8
159.73,589.11
376.48,82.62
176.37,690.72
94.76,280.82
939.79,294.34
375.91,691.22
37.15,33.09
543.04,86.61
186.31,925.45
882.12,835.33
106.93,382.95
103.71,365.86
946.17,398.96
433.75,623.32
746.25,970.66
927.49,335.2
981.27,122.33
22.94,736.16
1.08,71.58
447.55,857.89
510.85,644.54
694.68,511.35
556.68,287.52
551.23,678.25
315.03,93.42
794.5,488.29
98.56,187.56
805.85,420.31
522.91,172.08
672.21,793.63
621.5,545.34
973.78,976.58
320.98,121.43
889.36,814.43
556.79,158.84
768.47,966.09
571.76,128.14
752.97,123.14
641.57,459.49
399.69,129.72
341.32,486.26
372.3,738.46
430.19,501.37
289.01,151.14
501.82,539.8
760.86,984.85
243.4,240.88
624.72,220.28
553.93,663.97
808.05,907.16
313.56,422.54
204.77,217.77
857.1,603.41
506.44,457.93
459.14,726.22
735.91,576.92
933.47,113.32
357.79,46.39
999.94,38.76
320.55,249.77
19.78,607.6
793.53,491.35
877.56,789.72
207.48,778.21
558.2,234.92
377.87,961.23
605.36,810.13
157.49,541.98
373.37,286.01
124.4,744.5
221.61,572.21
980.56,697.85
215.09,787.86
906.28,168.51
735.18,664.39
606.13,247.46
624.43,865.44
686.23,112.26
674.38,231.3
92.28,757.1
794.99,399.35
799.36,988.38
463.5,679.22
922.83,32.44
564.03,305.17
295.54,596.19
927.44,782.27
236.91,618.17
303.54,714.89
477.63,735.85
717.25,711.37
328.84,669.01
463.18,292.86
895.23,322.58
782.37,934.12
399.03,621.06
869.81,181.12
287.24,176.64
711.04,924.78
66.03,871.24
26.93,889.11
310.6,464.14
550.2,545
165.19,309.15
255.87,634.04
973.94,443.55
577.12,36.55
817.42,366.2
571.03,77.75
961.43,422.1
444.37,444.53
600.19,372.89
397.73,432.93
178.46,945.01
668.03,225.28
969.6,718.93
620.34,628.79
567.39,745.25
211.96,568.24
552.27,789.17
67.62,341.16
812.88,888.88
26.37,180.38
128.55,810.91
446.76,584.82
460.38,223.75
659.23,890.13
299.91,232.83
355.23,370.12
614.61,620.14
644.33,842.23
170.56,764.02
405.13,167.16
586.28,653.45
465.87,577.62
521.64,547.93
653.78,978.12
72.83,238.89
488.11,506.74
70.25,958.5
540.4,385.68
974.35,874.66
609.36,745.32
138.67,367.4
11.18,829.98
431.52,623.91
41.51,691.86
982.56,842.43
269.79,657.99
40.71,768.37
950.83,681.17
801.24,159.8
484.88,1.37
483.62,107.08
111.79,523
442.09,77.54
696.94,199.05
789.5,983.71
868.55,38.67
4.35,636.87
66.52,575.05
515.54,553
344.08,21.95
307.25,362.86
138.88,394.2
151.21,551.88
690.74,753.53
862.51,859.11
969.86,821.15
877.54,9.79
474.83,421.89
624.1,66.54
981.2,991.1
731.48,703.33
424.71,423.64
373.03,976.97
703.1,578.92
608.59,494.46
544.97,116.74
56.22,916.09
503.29,815.46
152.8,933.75
667.37,903.59
911.92,748.2
56.36,81.99
270.56,975.86
470.18,827.82
417.59,815.45
308.83,82.26
146.98,404.35
440.95,97.18
625.58,201.38
606.51,574.85
325.37,469.34
458.66,828.97
148.94,80.71
998.91,154.02
200.21,308.37
830.01,713.01
53.39,132.91
612.5,323.29
876.44,488.72
582.51,858.12
550.19,166.29
189.64,173.02
737.04,162.18
798.67,442.35
279.1,469.34
61.79,202.87
542.95,55.37
49.38,541.21
970.22,418.53
492.3,210.68
135.91,74.99
734.29,889.01
98.09,699.73
79.5,171.16
103.31,111.52
204.33,786.86
558.77,16.2
482.8,447.46
353.03,897.51
12.05,29.41
180.14,250.05
514.03,776.94
508.89,105.43
215.98,713.84
27.87,426.06
116.82,940.94
832.14,8.09
91.71,182.69
880.13,584.45
2.32,590.32
548.07,387.24
72,628.3
941.74,482.03
882.16,915.91
417.76,987.54
997.28,333.68
435.59,829.39
588.4,950.53
540.39,184.67
157.49,288.66
251.22,78.27
297.46,264.08
952.04,780.52
193.13,721.46
314.39,24.66
559.76,737.45
223.35,693.54
863.82,138.68
261.68,221.67
760.98,727.89
204.4,996.45
403.81,771.28
180.91,405.42
476.28,572.55
348.33,74.26
917.36,184.71
818.65,943.63
268.58,286.19
632.32,75.02
956.12,804.72
219.84,351.82
183.06,305.86
775.6,94.39
729.59,174.52
449.33,495.74
742.96,617.01
125.82,143.94
754.94,0.36
373.38,256.91
796.5,20.12
389.49,645.82
328.68,152.66
316.79,217.48
121.74,615.18
840.4,737.04
337.79,730.66
544.8,913.01
13.95,303.39
84.5,9.65
114.73,510.88
903.55,123.8
58.17,888.22
971.97,928.11
873.93,560.01
13.44,165.49
680.19,823.74
119.21,223.44
670.78,492.1
740.13,289.82
692.3,924.69
262.13,344.23
676.01,568.17
775.04,513.32
508.71,302.24
898.58,205.37
181.66,675.57
900.72,461.23
871.71,48.3
3.09,264.11
163.44,683.14
169.74,274.55
901.43,518.36
982.42,418.59
999.12,321.18
325.04,827.62
897.2,189.94
54.79,265.33
884.01,736.84
301.26,210.31
287.95,41.72
63.88,790.57
340.75,642.29
584.16,28.73
89.91,992.48
650.96,235.96
505.54,859.48
284.09,845.3
957.06,291.29
653.95,327.75
316.82,20.19
847.43,186.94
762.45,199.3
521.33,813.73
773.03,386.1
114.42,622.46
35.56,376.77
60.49,104.3
463.69,936.09
905.73,554.42
363.16,768.17
621.72,5.26
965.53,949.28
267.12,309.99
82.17,821.09
282.27,523.5
986.99,891.21
636.32,107.2
844.64,524.14
481.53,312.36
464.62,72.93
27.62,629.15
90.87,1.5
966.34,449.03
360.62,115.22
782.22,757.76
623.94,940.21
916.65,434.51
552.59,779.77
705.42,590.21
266.71,777.16
622.51,464.68
970.09,829.47
357.97,364.88
538.04,27.21
525.6,746.46
371.47,88.11
162.58,863.27
145.61,606.53
690.92,2.44
31.13,986.34
640.87,944.91
240.96,741.63
563.94,824.83
986.93,249.95
33.5,140.18
623.16,1.44
361.26,172.24
275.85,484.24
634.99,727.76
648.4,371.34
276.02,954.1
741.01,205.64
34.76,208.7
496.62,535.62
155.56,108.74
611.84,649.02
48.46,237.53
501.08,416.98
491.29,83.55
261.1,965.32
955.89,607.51
376.15,43.72
742.65,743.56
349.33,592.03
242.7,891.29
747.11,883.63
381.12,300.41
824.91,331.45
544.83,816.14
309.27,981.67
762.73,192.14
507.04,292.39
263.46,142.6
514.4,874.76
803.86,558.38
5.17,630.9
384.43,366.48
982.87,645.1
193.81,783.44
975.57,351.72
568.56,592.83
814.77,820.76
988.51,203.85
679.09,299.79
700.46,578.3
972.3,618.21
80.93,836.08
117.25,94.71
775.8,261.39
724.43,530.49
146.83,777.08
552.63,313.5
925.57,100.4
829.95,18.91
609.96,907.23
876.38,548.54
510.87,968.94
695.7,142.31
32.66,310.99
219.27,292.98
519.43,632.23
822.14,865.81
288.07,775.99
294.04,840.6
366,861.36
229.21,479.95
810.22,771.11
674.87,973.37
279.68,432.16
971.97,763.39
7.73,986.73
967.49,617.86
738.45,866.01
297.97,420.69
86.57,547.2
342.68,584.13
264.46,740.65
326.46,412.26
480.61,198.92
738.18,781.19
679.66,107.62
961.23,100.49
839.67,822.39
749.12,531.5
444.3,618.35
35.19,988.34
138.37,50.7
306.37,532.75
835.53,344.52
608.77,163.14
103.5,247.39
385.98,891.83
165.69,857.05
204.35,614.59
529.32,502.46
265.61,994.81
647.66,768.51
711.42,428.44
736.5,166.91
106.19,129.7
411.75,733.35
115.33,802.14
935.6,757.51
689.17,286.53
978.5,268.4
323.05,726.42
644.09,31.35
405.16,295.97
29.45,69.64
833.27,68.85
715.04,154.59
670.67,17.19
186.2,733.61
995.56,134.76
441.2,692.92
118,697.46
417.16,521.32
380.37,868.08
706.29,709.24
830.32,102.91
791.06,206.9
248.41,491.9
459.63,712.18
113.55,328.39
347.1,810.11
305.28,8.03
151.64,102.64
958.79,755.23
239.78,635.23
803.97,544.74
896.05,130.99
49.6,965.07
228.03,958.85
150.44,338.93
824.63,280.46
610.97,144.62
219.57,901.14
289.56,534.97
922.54,116.69
691.99,749.97
392.67,263.08
419.14,103.88
454.05,774.21
210.74,771.51
926.13,860.59
585.78,941.98
718.73,902.36
848.67,254.73
844.88,911.51
128.39,45.2
816.41,478.84
135.71,847.1
544.53,949
575.4,684.33
614.13,842.78
548.69,618.11
263.72,735.83
886.86,50.33
879.76,705.27
525.92,228.61
643.6,270.92
295.21,110.19
302.05,573.67
17.45,278.26
991.96,546.31
198.37,963.75
108.14,240.15
233.8,65.21
462.2,906.4
426.32,14.6
425.65,904.05
261.43,177.37
779.48,572.53
758.52,386.02
801.38,184.45
613.55,828.12
42.61,322.15
120.07,757.74
834,15.25
411.97,192.54
113.76,566.25
604.59,490.99
904.86,990.56
348.69,359.7
45.77,445.74
754.31,155.32
318.68,73.96
613.01,753.19
938.76,73.19
896.23,902.66
695.18,71.8
943.11,582.98
572.75,367.39
309.57,689.86
62.9,744.1
552.77,422.28
277.47,640.57
757.21,259.97
317.25,799.1
422.24,839.57
496.19,780.42
115.02,797.95
580.47,445.45
399,871.57
64.18,477.55
627.25,978.11
271.65,130.84
17.83,7.03
346.49,574.16
312.65,546.9
169.69,133.66
875.8,39.94
4.98,744.89
390.86,717.25
763.25,739.69
118.5,816.27
961.79,681.1
408.53,473.91
441.42,565.69
836.09,967.11
150.61,756.83
726.37,553.69
459.33,68.65
25,814.61
865.08,883.14
212.62,489.56
292.16,668.26
729.81,444.09
17.56,444.39
617.68,714.15
513.8,641.31
112.11,202.71
670.67,106.29
72.65,302.88
145.69,782.4
753.19,410.61
185.85,227.37
589.05,714.9
719.25,875.65
921.5,488.16
983.12,456.02
717.97,272.36
328.79,838.98
885.76,312.39
459,640.57
494.35,525.09
827.47,290.56
144.8,306.95
739,136.69
943.56,844.85
558.98,448.99
40.88,60.61
691.59,527.61
211.82,436.75
0.72,267.11
970.31,703.59
455.5,391.33
547.34,74.87
255.53,981.82
516.09,916.16
33.05,195.09
250.56,600.78
837.34,944.23
328.46,677.38
463.68,121.37
968.96,910.65
371.79,38.3
715.72,45.5
388.36,782.11
250.98,426.99
75.74,485.17
911.39,664.49
385.16,442.35
762.34,114.76
20.44,846.36
274.5,986.84
953.08,463.32
825.57,439.89
267.94,548.26
561.52,758.98
589.86,555.18
849.22,71.57
345.45,791.6
417.85,840.28
59,705.67
91.62,959.25
15.26,850.29
996.68,167.39
149,801.13
325.27,978.61
171.63,235.41
363.37,613.23
809.27,898.33
373.82,667.08
333.68,930.45
681.16,265.47
738.97,336.09
698.88,941.49
170.21,658.81
443.86,610.87
299.12,871.51
257.16,711.72
868.76,60.77
822.46,654.28
962.58,281.92
694.7,533.17
990.15,183.22
213.97,932.27
66.19,347.91
155.6,596.59
617.14,138.2
86.09,430.08
18.84,219.02
585.09,586.5
343.37,921.56
873.52,239.67
680.58,280.02
332.66,39.17
715.94,82.3
884.19,803.7
287.53,152.97
711.66,544.75
561.25,729.5
242.85,116.8
49.63,614.49
598.76,462.42
657.86,424.06
165.1,504.48
757.06,196.95
865.16,667.18
998.06,237.85
390.92,220.65
738.34,871.53
39.67,668.49
759.8,990.89
136.35,27.74
731.24,524.13
678.47,249.65
599.72,457.36
372.01,651.25
648.69,417.06
934.72,202.62
863.54,991.74
897.11,57.21
90.41,670.5
29.11,755.25
816.54,91.49
343.17,219.13
592.54,119.82
917.19,225.76
694.04,106.91
340.31,369.1
711.32,736.04
285.44,868.12
732.8,334.78
398.33,761.67
337,694.63
213.93,971.76
251.39,73.51
666.07,460.56
356.16,110.24
753.41,97.83
882.66,846.14
755.38,386.78
577.63,130.69
941.15,864.4
735.14,429.7
389.56,965.37
413.41,603.76
526.56,692.59
838.98,16.58
520.93,974.31
603.41,44.64
278.91,663.61
554.94,221.03
71.62,850.5
594.54,710.11
59.08,396.15
885.45,699.26
318.99,65.49
775.75,945.77
713.91,820.76
955.49,346.05
675.13,29.79
878.31,220.51
562.32,83.89
926.6,17.97
333.84,58.4
302.92,730.22
448.88,434.23
446.18,34.62
913.72,686.4
400.81,265.49
705.56,252.7
197.4,0.3
144.7,202.66
975.07,330.78
551.31,198.19
994.03,582.31
363.71,600.44
86.67,445.16
509.23,348.23
683.4,810.66
56.85,912.04
254.17,246.84
962.47,543.3
730.57,991.99
181.61,242.83
950,102.87
972.11,949.8
846.27,386.7
435.89,162.52
355.06,840.72
783.02,988.22
405.18,695.15
188.84,528.18
66.18,439.32
997.35,588.8
597.9,862.23
511.96,738.67
349.3,616.82
310.74,735.76
723.73,754.16
489.52,553.8
127.75,514.33
483.55,66.8
626.81,241.38
291.35,828.52
955.38,714.42
103.95,29.34
471.11,749.79
663.99,926.28
586.89,595.9
688.13,364.77
840.56,288.3
76.96,869.52
374.48,816.04
149.33,880.1
562.86,241.3
498.31,859.51
554.57,747.85
703.68,535.27
906.72,87.24
556,118.47
777.29,545.63
23.43,75.31
861.02,679.36
633.12,201.03
753.58,512.54
412.49,662.66
329.62,964.63
362.45,61.27
657.16,308.35
375.33,932.61
373.11,507.88
151.41,842.47
254.12,72.27
115.12,288.99
950.13,904.68
810.51,935.87
223.2,489.12
293.65,827.69
379.62,57.31
897.23,409.08
155.47,374.85
818.26,821.26
746.63,211.26
788.33,426.13
507.95,810.95
518.22,119.99
962.58,619.95
300.48,307.83
902.94,648.88
796.01,683.39
256.72,408.58
302.33,78.42
302.9,575.16
79.7,652.68
661.38,124.94
16.37,43.03
99.56,892.15
828.39,289.08
969.51,855.65
537.65,124.48
230.46,613.05
247.97,281.75
241.2,549.51
505.3,232.37
322.28,955.79
944.21,33.27
612.6,504.7
806.1,900.86
9.45,100.56
145.36,68.21
679.03,509.97
99.23,460.26
539.71,994.64
659.08,559.82
42.41,548.33
454.44,818.45
468.31,234.7
925.88,715.41
161.77,315.41
584.34,642.68
72.85,477.89
679.89,422.64
923.49,551.76
591.27,212.1
453.65,639.14
811.26,210.09
893.03,378.85
44.18,37.97
968.97,76.33
685.18,54.37
529.99,658.66
191.95,795.52
377.72,70.13
698.46,245.21
650.08,423.94
709.82,842.36
733.45,838.25
843.84,622.32
